Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200412  3.2397784063906106e-15
2  4.0  0.0  0.9064569982200454  5.5337128554855415e-15
3  8.0  0.0  2.730120602662423  0.004245490365976352
4  16.0  0.0  2.7301206026624256  0.004245490365974877
5  32.0  0.0  4.57622389504711  0.006194875113262488
6  64.0  0.0  4.5762238950471135  0.006194875113261757
7  128.0  0.0  6.4370913635215725  0.007014870942905448
8  128.0  0.0  6.437091363521577  0.007014870942905097
9  128.0  0.0  6.569359400158575  0.01974294025102939
10  128.0  0.0  6.569359400158578  0.01974294025102965
11  128.0  0.0  6.460053178528142  0.007290708784797969
12  128.0  0.0  6.4600531785281445  0.007290708784797267
13  128.0  0.0  6.426991548082041  0.0048676077026340945
14  128.0  0.0  6.426991548082045  0.0048676077026339176
15  128.0  0.0  6.41857192335753  0.003861731703773753
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.066741025770372e-14  3.3492279866347606e-15
2  4.0  0.0  1.814432132242849  0.0023976338072114953
3  8.0  0.0  1.8144321322428525  0.002397633807212511
4  16.0  0.0  3.6494052796024308  0.0039550714564086245
5  32.0  0.0  3.6494052796024334  0.003955071456407969
6  64.0  0.0  5.50269274031178  0.003775521137577924
7  128.0  0.0  5.502692740311786  0.0037755211375778276
8  256.0  0.0  7.368881348887802  0.005306297137129933
9  256.0  0.0  7.368881348887806  0.005306297137129787
10  256.0  0.0  7.12323351303786  0.01264226809660978
11  256.0  0.0  7.123233513037863  0.012642268096608969
12  256.0  0.0  7.032904380398046  0.007251640960532783
13  256.0  0.0  7.032904380398049  0.007251640960532024
14  256.0  0.0  7.012014012011997  0.0035535714590202707
15  256.0  0.0  7.012014012012001  0.0035535714590208753
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.16925067389245e-14  2.8499695771481133e-15
2  4.0  0.0  1.8154154083470206  0.0031332777415720194
3  8.0  0.0  1.8154154083470235  0.0031332777415695383
4  16.0  0.0  3.6500719796480077  0.005868578859125027
5  32.0  0.0  3.6500719796480112  0.005868578859125538
6  64.0  0.0  5.502647098450842  0.007138380311581739
7  128.0  0.0  5.502647098450847  0.007138380311581194
8  256.0  0.0  7.369455176865475  0.007321013679945839
9  256.0  0.0  7.369455176865477  0.007321013679945938
10  256.0  0.0  7.552900145705115  0.01817106705079328
11  256.0  0.0  7.552900145705119  0.018171067050791787
12  256.0  0.0  7.453775733181258  0.005399122880324893
13  256.0  0.0  7.453775733181263  0.0053991228803246406
14  256.0  0.0  7.426281111537614  0.00238378964596117
15  256.0  0.0  7.426281111537617  0.002383789645962429
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200439  2.2080602738184427e-15
2  4.0  0.0  0.9064569982200444  7.750637020926876e-15
3  8.0  0.0  2.7302935955926424  0.004046390671638868
4  16.0  0.0  2.730293595592646  0.004046390671638307
5  32.0  0.0  4.573513661191436  0.004369367503410495
6  64.0  0.0  4.57351366119144  0.004369367503410663
7  128.0  0.0  6.434386195100721  0.004344845840503024
8  256.0  0.0  6.434386195100724  0.004344845840503394
9  512.0  0.0  8.305927396165725  0.003478406436968932
10  512.0  0.0  8.305927396165728  0.0034784064369686994
11  512.0  0.0  8.101817013598222  0.014005927067599894
12  512.0  0.0  8.101817013598225  0.01400592706759968
13  512.0  0.0  8.025816627442099  0.007885694511779583
14  512.0  0.0  8.025816627442103  0.007885694511779605
15  512.0  0.0  8.008508971272686  0.002581687460974529
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200437  2.3959991607322136e-15
2  4.0  0.0  0.9064569982200492  5.118718141274948e-15
3  8.0  0.0  2.7303759184442216  0.003932577041330564
4  16.0  0.0  2.730375918444226  0.003932577041330787
5  32.0  0.0  4.574685276874197  0.00583697116272862
6  64.0  0.0  4.574685276874199  0.005836971162729013
7  128.0  0.0  6.435019878990273  0.006657134770313151
8  256.0  0.0  6.435019878990275  0.006657134770312043
9  512.0  0.0  8.307790557235979  0.007563926892778264
10  512.0  0.0  8.307790557235984  0.007563926892778116
11  512.0  0.0  8.524894140999287  0.02484527934671467
12  512.0  0.0  8.52489414099929  0.02484527934671377
13  512.0  0.0  8.45004069422686  0.007807109781573687
14  512.0  0.0  8.450040694226864  0.007807109781572653
15  512.0  0.0  8.426142563768801  0.001880683116773757
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3454391316022721e-14  3.5150216790048734e-15
2  4.0  0.0  1.8150518811199263  0.0028587291223637966
3  8.0  0.0  1.8150518811199305  0.002858729122361102
4  16.0  0.0  3.6496647461885514  0.004304714027592499
5  32.0  0.0  3.649664746188557  0.004304714027591939
6  64.0  0.0  5.503304201555781  0.005133994714677096
7  128.0  0.0  5.503304201555786  0.005133994714676809
8  256.0  0.0  7.369803486080366  0.006862210358419203
9  512.0  0.0  7.36980348608037  0.006862210358419937
10  1024.0  0.0  9.246756720347898  0.007861810533772249
11  1024.0  0.0  9.246756720347902  0.007861810533770733
12  1024.0  0.0  9.091291491279625  0.01697278979785741
13  1024.0  0.0  9.09129149127963  0.016972789797856117
14  1024.0  0.0  9.023217776205033  0.006937418131992982
15  1024.0  0.0  9.023217776205039  0.006937418131993762
