Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.7714948566096607e-14  2.8672009395536234e-15
2  4.0  0.0  1.8148523557153022  0.00270959239318337
3  8.0  0.0  1.8148523557153102  0.002709592393185759
4  16.0  0.0  3.6504189145886676  0.00443933639836232
5  32.0  0.0  3.6504189145886734  0.004439336398363156
6  64.0  0.0  5.502962931203918  0.007343388661473873
7  128.0  0.0  5.502962931203924  0.007343388661474794
8  256.0  0.0  7.369672559038361  0.0059171406282040664
9  512.0  0.0  7.369672559038366  0.005917140628204674
10  1024.0  0.0  9.246887286936234  0.0066892761069581
11  2048.0  0.0  9.246887286936238  0.006689276106958456
Numero de qubits: 25 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.7042229000295468e-14  3.464443190601696e-15
2  4.0  0.0  1.8149536193324889  0.0022832996242353404
3  8.0  0.0  1.8149536193324942  0.0022832996242335914
4  16.0  0.0  3.6503847584442584  0.0032931581242229575
5  32.0  0.0  3.650384758444262  0.0032931581242225554
6  64.0  0.0  5.503439411817187  0.002515558253252915
7  128.0  0.0  5.50343941181719  0.002515558253253791
8  256.0  0.0  7.36896689749599  0.003955559185725973
9  512.0  0.0  7.368966897495994  0.003955559185725089
10  1024.0  0.0  9.247358752647235  0.003980881315786942
11  2048.0  0.0  9.247358752647242  0.00398088131578637
Numero de qubits: 26 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200495  3.785762839131904e-15
2  4.0  0.0  0.9064569982200545  6.5719201578268125e-15
3  8.0  0.0  2.730222516661054  0.00445166077749983
4  16.0  0.0  2.7302225166610614  0.004451660777500346
5  32.0  0.0  4.575057133872541  0.005889600606586251
6  64.0  0.0  4.575057133872544  0.005889600606587702
7  128.0  0.0  6.435671278665919  0.006007140602449751
8  256.0  0.0  6.435671278665922  0.006007140602448913
9  512.0  0.0  8.309385519872938  0.006163805459714147
10  1024.0  0.0  8.309385519872944  0.006163805459715369
11  2048.0  0.0  10.191365814250346  0.00766840399555266
Numero de qubits: 27 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200499  2.856532861421314e-15
2  4.0  0.0  0.906456998220054  8.446163492099098e-15
3  8.0  0.0  2.7313942489680754  0.004835208926845619
4  16.0  0.0  2.7313942489680816  0.004835208926845391
5  32.0  0.0  4.5745292147417285  0.006676186056512323
6  64.0  0.0  4.574529214741735  0.006676186056512348
7  128.0  0.0  6.434374072369195  0.007352362144024133
8  256.0  0.0  6.4343740723692004  0.007352362144023684
9  512.0  0.0  8.305439366236559  0.007444609065497313
10  1024.0  0.0  8.305439366236563  0.007444609065499163
11  2048.0  0.0  10.188901390510983  0.0074140582329694175
Numero de qubits: 28 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.733053738563881e-14  3.4826123097037673e-15
2  4.0  0.0  1.8152048459291208  0.0031380251947257295
3  8.0  0.0  1.8152048459291295  0.003138025194727556
4  16.0  0.0  3.650013802498581  0.0044874571523211195
5  32.0  0.0  3.650013802498588  0.004487457152321964
6  64.0  0.0  5.5026588004967945  0.004651013435560211
7  128.0  0.0  5.502658800496801  0.004651013435562392
8  256.0  0.0  7.369368312914733  0.005306594496810357
9  512.0  0.0  7.369368312914739  0.005306594496808534
10  1024.0  0.0  9.24664168204625  0.006613232298630253
11  2048.0  0.0  9.246641682046256  0.006613232298631355
Numero de qubits: 29 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.9508867408232984e-14  3.3930623362649254e-15
2  4.0  0.0  1.8150649155348901  0.002861608214157281
3  8.0  0.0  1.815064915534896  0.002861608214158648
4  16.0  0.0  3.6513971417247055  0.003980777603920477
5  32.0  0.0  3.651397141724714  0.003980777603920733
6  64.0  0.0  5.5030343684948  0.0046385308200455775
7  128.0  0.0  5.503034368494804  0.0046385308200444925
8  256.0  0.0  7.370241205360122  0.004780174143600039
9  512.0  0.0  7.370241205360128  0.004780174143601179
10  1024.0  0.0  9.245881341044687  0.006324944829648682
11  2048.0  0.0  9.24588134104469  0.006324944829647875
Numero de qubits: 30 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200525  3.263564740532669e-15
2  4.0  0.0  0.9064569982200565  7.173149157840139e-15
3  8.0  0.0  2.7304874970593453  0.005156511976713952
4  16.0  0.0  2.730487497059351  0.005156511976713347
5  32.0  0.0  4.574914947088482  0.005020505744953379
6  64.0  0.0  4.574914947088489  0.005020505744953577
7  128.0  0.0  6.433444431998161  0.004809922608728071
8  256.0  0.0  6.4334444319981685  0.004809922608729381
9  512.0  0.0  8.306242192332096  0.006448249925620656
10  1024.0  0.0  8.3062421923321  0.006448249925621894
11  2048.0  0.0  10.190017166611296  0.006475542772886588
Numero de qubits: 31 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.906456998220051  3.647467053591564e-15
2  4.0  0.0  0.9064569982200567  1.0237797478474336e-14
3  8.0  0.0  2.7299459407741784  0.003363554396596832
4  16.0  0.0  2.729945940774184  0.003363554396598369
5  32.0  0.0  4.574747465620201  0.004914313185664591
6  64.0  0.0  4.574747465620209  0.004914313185664182
7  128.0  0.0  6.4343748493145885  0.0049135971127181165
8  256.0  0.0  6.434374849314594  0.004913597112719143
9  512.0  0.0  8.307187860726781  0.004260371283309663
10  1024.0  0.0  8.307187860726788  0.004260371283308765
11  2048.0  0.0  10.18876615100332  0.00616588716856902
Numero de qubits: 32 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  2.136685478044566e-14  3.625820332440978e-15
2  4.0  0.0  1.8149002437164818  0.0022892183396831366
3  8.0  0.0  1.8149002437164916  0.002289218339683628
4  16.0  0.0  3.651365041471229  0.0034651134537255954
5  32.0  0.0  3.651365041471235  0.003465113453726905
6  64.0  0.0  5.504088800677669  0.005618144828567233
7  128.0  0.0  5.5040888006776765  0.005618144828566584
8  256.0  0.0  7.369892508853201  0.007295670490510904
9  512.0  0.0  7.369892508853205  0.007295670490510651
10  1024.0  0.0  9.246482184937094  0.007250788008856224
11  2048.0  0.0  9.246482184937099  0.007250788008856353
Numero de qubits: 33 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  2.1879403021056058e-14  3.40995685618916e-15
2  4.0  0.0  1.8155774604601291  0.003173881803574068
3  8.0  0.0  1.8155774604601356  0.0031738818035768517
4  16.0  0.0  3.6518217371394726  0.005049584645346573
5  32.0  0.0  3.6518217371394783  0.005049584645346745
6  64.0  0.0  5.502525821022347  0.005736749660657956
7  128.0  0.0  5.502525821022354  0.005736749660658282
8  256.0  0.0  7.370196147907182  0.00476452779832041
9  512.0  0.0  7.370196147907187  0.004764527798320164
10  1024.0  0.0  9.247165440992493  0.005869021452110492
11  2048.0  0.0  9.247165440992497  0.0058690214521112585
Numero de qubits: 34 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200545  3.5882710443059066e-15
2  4.0  0.0  0.9064569982200567  8.55718395440686e-15
3  8.0  0.0  2.7293126527777405  0.004332389053090456
4  16.0  0.0  2.729312652777748  0.004332389053089423
5  32.0  0.0  4.575953162533722  0.005962446055389715
6  64.0  0.0  4.575953162533731  0.005962446055390249
7  128.0  0.0  6.434338481296464  0.005860504845787822
8  256.0  0.0  6.43433848129647  0.005860504845785793
9  512.0  0.0  8.30714492865594  0.004712963113940115
10  1024.0  0.0  8.30714492865595  0.00471296311394061
11  2048.0  0.0  10.188865189917735  0.005485863124855378
Numero de qubits: 35 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200558  2.6731948050328094e-15
2  4.0  0.0  0.9064569982200583  7.666610510021337e-15
3  8.0  0.0  2.7301556386061883  0.0032352758933232627
4  16.0  0.0  2.7301556386061945  0.0032352758933239436
5  32.0  0.0  4.575213385285744  0.006412559566621075
6  64.0  0.0  4.57521338528575  0.006412559566621333
7  128.0  0.0  6.4340971805019205  0.007553049024853697
8  256.0  0.0  6.434097180501928  0.007553049024852773
9  512.0  0.0  8.30707328544434  0.008978609427521303
10  1024.0  0.0  8.30707328544435  0.008978609427522186
11  2048.0  0.0  10.189797489636799  0.008541401241813181
Numero de qubits: 36 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  2.5307069380138078e-14  3.028890156578437e-15
2  4.0  0.0  1.8166695581755579  0.0035221907692804645
3  8.0  0.0  1.8166695581755683  0.0035221907692790703
4  16.0  0.0  3.6517569916083503  0.005117394480209592
5  32.0  0.0  3.651756991608356  0.005117394480211327
6  64.0  0.0  5.504431167754092  0.004772282151626906
7  128.0  0.0  5.504431167754098  0.0047722821516260104
8  256.0  0.0  7.371842738356868  0.003254763219667977
9  512.0  0.0  7.3718427383568725  0.0032547632196684153
10  1024.0  0.0  9.2485955607273  0.005119498398611182
11  2048.0  0.0  9.248595560727306  0.005119498398610276
Numero de qubits: 37 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  2.3833493188383187e-14  3.610646799471424e-15
2  4.0  0.0  1.8139828419947004  0.0019437807366742075
3  8.0  0.0  1.8139828419947115  0.001943780736673931
4  16.0  0.0  3.6499690430633898  0.0037433809929719006
5  32.0  0.0  3.649969043063397  0.0037433809929718616
6  64.0  0.0  5.503185869042317  0.0041965092074606
7  128.0  0.0  5.503185869042324  0.004196509207461199
8  256.0  0.0  7.368860033193421  0.005029272387767837
9  512.0  0.0  7.368860033193426  0.005029272387767217
10  1024.0  0.0  9.246672894329484  0.006051103894819908
11  2048.0  0.0  9.24667289432949  0.006051103894821415
Numero de qubits: 38 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200563  3.638500840088169e-15
2  4.0  0.0  0.9064569982200604  9.963872802261504e-15
3  8.0  0.0  2.7297348799666206  0.004367592332693466
4  16.0  0.0  2.7297348799666294  0.004367592332691975
5  32.0  0.0  4.573909386772266  0.005354730776812838
6  64.0  0.0  4.573909386772274  0.005354730776812146
7  128.0  0.0  6.4341567743376284  0.005676623635048854
8  256.0  0.0  6.4341567743376356  0.005676623635049932
9  512.0  0.0  8.305811100219328  0.00609706236391019
10  1024.0  0.0  8.305811100219337  0.006097062363909786
11  2048.0  0.0  10.189885070704072  0.006145744210305462
Numero de qubits: 39 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200572  4.111948950043571e-15
2  4.0  0.0  0.9064569982200634  9.698482849968132e-15
3  8.0  0.0  2.7288734321924846  0.0036915560800376236
4  16.0  0.0  2.728873432192494  0.0036915560800388604
5  32.0  0.0  4.57338140387353  0.005234087006535621
6  64.0  0.0  4.5733814038735385  0.005234087006533637
7  128.0  0.0  6.432754474750036  0.006357218186569476
8  256.0  0.0  6.432754474750044  0.0063572181865704895
9  512.0  0.0  8.305265329648087  0.006841004491199951
10  1024.0  0.0  8.305265329648094  0.006841004491200598
11  2048.0  0.0  10.187464098660552  0.008805514795373792
Numero de qubits: 40 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  2.6876748367007413e-14  3.7108623146319326e-15
2  4.0  0.0  1.8149924559420725  0.003090173722048005
3  8.0  0.0  1.814992455942083  0.0030901737220447485
4  16.0  0.0  3.649705226881862  0.005551676436859038
5  32.0  0.0  3.649705226881872  0.005551676436859374
6  64.0  0.0  5.503408329757869  0.006568416919011027
7  128.0  0.0  5.503408329757877  0.006568416919010212
8  256.0  0.0  7.369729326206281  0.006737565552673925
9  512.0  0.0  7.369729326206288  0.006737565552675924
10  1024.0  0.0  9.247636167418182  0.006392956496235209
11  2048.0  0.0  9.247636167418188  0.0063929564962354165
Numero de qubits: 41 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  2.6684542776778515e-14  4.70053039068175e-15
2  4.0  0.0  1.815391035288726  0.0031071252638691653
3  8.0  0.0  1.815391035288736  0.0031071252638699243
4  16.0  0.0  3.6494323459949256  0.004861888494205083
5  32.0  0.0  3.649432345994935  0.00486188849420187
6  64.0  0.0  5.504272159451763  0.005739918153846269
7  128.0  0.0  5.504272159451772  0.005739918153846135
8  256.0  0.0  7.370748206879481  0.006375963186897279
9  512.0  0.0  7.37074820687949  0.006375963186896779
10  1024.0  0.0  9.248568233950797  0.005582437091573004
11  2048.0  0.0  9.248568233950804  0.005582437091572183
Numero de qubits: 42 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.906456998220061  4.3160410933742914e-15
2  4.0  0.0  0.9064569982200632  1.0849810361438936e-14
3  8.0  0.0  2.730416446158967  0.004177130823831654
4  16.0  0.0  2.730416446158978  0.004177130823829838
5  32.0  0.0  4.574434072105989  0.00727146138903121
6  64.0  0.0  4.574434072105994  0.007271461389030382
7  128.0  0.0  6.432594366966121  0.007803287302586817
8  256.0  0.0  6.432594366966131  0.007803287302586407
9  512.0  0.0  8.3064610379431  0.007237057246980287
10  1024.0  0.0  8.306461037943109  0.007237057246979856
11  2048.0  0.0  10.18869925576283  0.007191519344360335
Numero de qubits: 43 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200592  3.945511453397227e-15
2  4.0  0.0  0.906456998220064  1.0856908366323198e-14
3  8.0  0.0  2.7307693218375166  0.003111957776433566
4  16.0  0.0  2.730769321837526  0.0031119577764340735
5  32.0  0.0  4.575017871406647  0.006388116561914663
6  64.0  0.0  4.575017871406656  0.00638811656191452
7  128.0  0.0  6.434371070978512  0.005857479662280541
8  256.0  0.0  6.434371070978519  0.00585747966227977
9  512.0  0.0  8.308026788236017  0.006571083579419343
10  1024.0  0.0  8.308026788236024  0.006571083579419266
11  2048.0  0.0  10.190683053315086  0.005836293210610121
Numero de qubits: 44 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  2.876677000425826e-14  5.801298380688854e-15
2  4.0  0.0  1.8145902973749244  0.0019561647698919933
3  8.0  0.0  1.814590297374934  0.00195616476988781
4  16.0  0.0  3.6500717568503163  0.005363904314848703
5  32.0  0.0  3.6500717568503283  0.005363904314848179
6  64.0  0.0  5.5036779732588545  0.007039303253259643
7  128.0  0.0  5.5036779732588625  0.007039303253259935
8  256.0  0.0  7.369523400015704  0.00928064764874825
9  512.0  0.0  7.369523400015711  0.00928064764874936
10  1024.0  0.0  9.247347737251465  0.008590886692195161
11  2048.0  0.0  9.247347737251474  0.008590886692194604
Numero de qubits: 45 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  2.745336513769411e-14  4.0887319156778115e-15
2  4.0  0.0  1.8139793975431555  0.0015984016678492266
3  8.0  0.0  1.8139793975431666  0.001598401667849573
4  16.0  0.0  3.65049649794486  0.004499104083895901
5  32.0  0.0  3.6504964979448693  0.004499104083896514
6  64.0  0.0  5.502770575361238  0.004687356208607357
7  128.0  0.0  5.502770575361248  0.004687356208606358
8  256.0  0.0  7.368806282648632  0.0058865870367028695
9  512.0  0.0  7.36880628264864  0.005886587036703104
10  1024.0  0.0  9.245565067050917  0.007531846920879654
11  2048.0  0.0  9.245565067050926  0.007531846920880944
Numero de qubits: 46 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200608  4.62038222985517e-15
2  4.0  0.0  0.9064569982200694  1.054027988022951e-14
3  8.0  0.0  2.730989375774742  0.0035492243844882677
4  16.0  0.0  2.730989375774754  0.003549224384487931
5  32.0  0.0  4.57474406684233  0.004486970306414808
6  64.0  0.0  4.574744066842338  0.004486970306415553
7  128.0  0.0  6.435073538777696  0.005422950311155627
8  256.0  0.0  6.435073538777706  0.005422950311155016
9  512.0  0.0  8.30645988518756  0.006450180521589364
10  1024.0  0.0  8.306459885187568  0.006450180521589637
11  2048.0  0.0  10.190416087844145  0.006482121862413853
Numero de qubits: 47 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200629  3.783808812847071e-15
2  4.0  0.0  0.9064569982200709  1.071057418424766e-14
3  8.0  0.0  2.7306942613962994  0.004714680938449001
4  16.0  0.0  2.730694261396311  0.0047146809384472155
5  32.0  0.0  4.575311902490696  0.005514498540690042
6  64.0  0.0  4.575311902490709  0.0055144985406897825
7  128.0  0.0  6.434999339217849  0.0064533218660078355
8  256.0  0.0  6.434999339217858  0.006453321866009595
9  512.0  0.0  8.308093914418688  0.00595281107185389
10  1024.0  0.0  8.308093914418695  0.005952811071853339
11  2048.0  0.0  10.190593842787838  0.006098436554318253
Numero de qubits: 48 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  3.2034265038149546e-14  4.9957022930232186e-15
2  4.0  0.0  1.8158011478609357  0.003185403966392344
3  8.0  0.0  1.8158011478609457  0.0031854039663911627
4  16.0  0.0  3.6501512253395108  0.006012165586736458
5  32.0  0.0  3.6501512253395205  0.00601216558673414
6  64.0  0.0  5.502177647268324  0.005240551767566395
7  128.0  0.0  5.502177647268335  0.0052405517675651716
8  256.0  0.0  7.3683557436993565  0.006270411045404845
9  512.0  0.0  7.368355743699366  0.00627041104540636
10  1024.0  0.0  9.245707979286017  0.007384730840945958
11  2048.0  0.0  9.245707979286026  0.007384730840946412
Numero de qubits: 49 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  3.2450710483645485e-14  4.821236707178091e-15
2  4.0  0.0  1.8168757491068248  0.0035952655171501793
3  8.0  0.0  1.8168757491068341  0.0035952655171475876
4  16.0  0.0  3.6505149330153457  0.004864767701494511
5  32.0  0.0  3.6505149330153572  0.004864767701495637
6  64.0  0.0  5.5015002109711775  0.006044072888392087
7  128.0  0.0  5.501500210971186  0.006044072888392247
8  256.0  0.0  7.368010531838841  0.0054820679909560535
9  512.0  0.0  7.3680105318388485  0.005482067990956149
10  1024.0  0.0  9.245377865883034  0.004186443518329888
11  2048.0  0.0  9.245377865883043  0.00418644351832985
Numero de qubits: 50 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200632  5.359457193949578e-15
2  4.0  0.0  0.9064569982200739  1.242579643209902e-14
3  8.0  0.0  2.7316848956280233  0.0038420821297424365
4  16.0  0.0  2.7316848956280326  0.003842082129741117
5  32.0  0.0  4.576155281991545  0.006571217920050454
6  64.0  0.0  4.576155281991554  0.00657121792005031
7  128.0  0.0  6.434726616533688  0.006458603989113117
8  256.0  0.0  6.4347266165336965  0.006458603989113872
9  512.0  0.0  8.308190075521132  0.007437474739253918
10  1024.0  0.0  8.308190075521143  0.0074374747392538295
11  2048.0  0.0  10.190149847365287  0.00779966103126635
Numero de qubits: 51 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200652  6.1576856405238566e-15
2  4.0  0.0  0.906456998220073  1.2955284715107705e-14
3  8.0  0.0  2.7302974343075017  0.005046237899202141
4  16.0  0.0  2.730297434307512  0.005046237899202487
5  32.0  0.0  4.57447859802704  0.005267145667089622
6  64.0  0.0  4.574478598027052  0.005267145667088751
7  128.0  0.0  6.434020780708896  0.005209054692559045
8  256.0  0.0  6.434020780708908  0.005209054692560458
9  512.0  0.0  8.305944152192223  0.006131125832061173
10  1024.0  0.0  8.305944152192232  0.006131125832061218
11  2048.0  0.0  10.187719312492558  0.006668464236166216
Numero de qubits: 52 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  3.254681327875994e-14  5.9331748381180556e-15
2  4.0  0.0  1.8157058655210427  0.003301488968220629
3  8.0  0.0  1.8157058655210552  0.0033014889682198975
4  16.0  0.0  3.6521121735866204  0.004365902296456473
5  32.0  0.0  3.652112173586633  0.004365902296456371
6  64.0  0.0  5.50360520920569  0.005364306417984955
7  128.0  0.0  5.503605209205701  0.005364306417987374
8  256.0  0.0  7.368773474958028  0.006305227421571426
9  512.0  0.0  7.368773474958038  0.006305227421571025
10  1024.0  0.0  9.247279121030816  0.005855342729328607
11  2048.0  0.0  9.247279121030825  0.005855342729326248
Numero de qubits: 53 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  3.248274474868364e-14  4.2935476553433755e-15
2  4.0  0.0  1.8142441070183914  0.0023067104923884065
3  8.0  0.0  1.8142441070184059  0.0023067104923890436
4  16.0  0.0  3.650567828202759  0.004713059425161301
5  32.0  0.0  3.650567828202772  0.00471305942516266
6  64.0  0.0  5.504323721852891  0.0064944502474203036
7  128.0  0.0  5.504323721852904  0.006494450247419793
8  256.0  0.0  7.370722929580071  0.00627303094807343
9  512.0  0.0  7.370722929580085  0.006273030948073605
10  1024.0  0.0  9.24790385483099  0.005960966857709515
11  2048.0  0.0  9.247903854830996  0.005960966857708985
Numero de qubits: 54 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200688  3.4989643425563487e-15
2  4.0  0.0  0.9064569982200782  8.501329376484066e-15
3  8.0  0.0  2.73023772096779  0.0038368714975900763
4  16.0  0.0  2.730237720967801  0.0038368714975895424
5  32.0  0.0  4.57510703463821  0.005463947281064305
6  64.0  0.0  4.57510703463822  0.005463947281065195
7  128.0  0.0  6.435462734262226  0.006880162886441604
8  256.0  0.0  6.435462734262238  0.006880162886441904
9  512.0  0.0  8.308957452692418  0.008440009761428833
10  1024.0  0.0  8.308957452692429  0.008440009761429536
11  2048.0  0.0  10.191420315196762  0.007487023750311108
Numero de qubits: 55 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200663  5.165818938893381e-15
2  4.0  0.0  0.9064569982200771  1.2793772937049934e-14
3  8.0  0.0  2.729568407254948  0.0026784613326753253
4  16.0  0.0  2.7295684072549595  0.002678461332675558
5  32.0  0.0  4.574078234766023  0.005409341181049717
6  64.0  0.0  4.574078234766034  0.005409341181049541
7  128.0  0.0  6.434157721003894  0.005266322607626146
8  256.0  0.0  6.434157721003904  0.005266322607624701
9  512.0  0.0  8.306465470731162  0.006527375030032158
10  1024.0  0.0  8.306465470731174  0.006527375030030343
11  2048.0  0.0  10.189503875398682  0.0058452957862049895
Numero de qubits: 56 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  3.7704329949902084e-14  3.3736507181840025e-15
2  4.0  0.0  1.8149256376733753  0.0028947829587981757
3  8.0  0.0  1.814925637673389  0.002894782958798954
4  16.0  0.0  3.6517325287772096  0.006980286970132495
5  32.0  0.0  3.6517325287772224  0.0069802869701302535
6  64.0  0.0  5.505459542056572  0.0064857401112606615
7  128.0  0.0  5.505459542056584  0.006485740111261004
8  256.0  0.0  7.371918078251468  0.0071721423738729225
9  512.0  0.0  7.371918078251478  0.007172142373873226
10  1024.0  0.0  9.249292249339149  0.008281965075663438
11  2048.0  0.0  9.24929224933916  0.00828196507566341
Numero de qubits: 57 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  3.715974744425353e-14  5.5853649612757526e-15
2  4.0  0.0  1.8136599081119815  0.0007241610017297191
3  8.0  0.0  1.8136599081119957  0.000724161001731866
4  16.0  0.0  3.65199287549749  0.004926410068013547
5  32.0  0.0  3.651992875497504  0.004926410068013273
6  64.0  0.0  5.503553777969499  0.0035240618303539082
7  128.0  0.0  5.503553777969513  0.0035240618303539087
8  256.0  0.0  7.368816714458821  0.0046270383802911735
9  512.0  0.0  7.368816714458831  0.004627038380293245
10  1024.0  0.0  9.245553991341897  0.0055787655232893045
11  2048.0  0.0  9.245553991341911  0.005578765523287873
Numero de qubits: 58 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200691  5.584708742861489e-15
2  4.0  0.0  0.9064569982200803  1.0213870810323851e-14
3  8.0  0.0  2.730600786166757  0.004524856647714545
4  16.0  0.0  2.7306007861667716  0.004524856647715068
5  32.0  0.0  4.5750584563912735  0.0038276791465248405
6  64.0  0.0  4.575058456391286  0.0038276791465256177
7  128.0  0.0  6.4353997783552375  0.0065715535254620904
8  256.0  0.0  6.435399778355249  0.006571553525462375
9  512.0  0.0  8.308535359404795  0.0053996582099097015
10  1024.0  0.0  8.308535359404804  0.005399658209908412
11  2048.0  0.0  10.190017777294623  0.006315610002865518
Numero de qubits: 59 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200696  5.052917596353993e-15
2  4.0  0.0  0.9064569982200792  1.3863458533071827e-14
3  8.0  0.0  2.7309355839613607  0.003511179549103114
4  16.0  0.0  2.7309355839613754  0.0035111795491031697
5  32.0  0.0  4.575363312119458  0.00398387644747836
6  64.0  0.0  4.57536331211947  0.003983876447477283
7  128.0  0.0  6.433976306717852  0.004877586438961665
8  256.0  0.0  6.433976306717864  0.004877586438960162
9  512.0  0.0  8.307589458111662  0.004648160313949786
10  1024.0  0.0  8.307589458111675  0.004648160313949005
11  2048.0  0.0  10.187282991199769  0.005099929745412127
Numero de qubits: 60 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  4.0811653658602644e-14  6.8828210872414945e-15
2  4.0  0.0  1.8151225480656987  0.0025817415144456725
3  8.0  0.0  1.8151225480657112  0.002581741514444247
