Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200418  2.9084876849199386e-15
2  4.0  0.0  0.9064569982200444  6.6696596227602666e-15
3  8.0  0.0  2.729456145343778  0.002628283813838526
4  16.0  0.0  2.7294561453437804  0.002628283813840249
5  32.0  0.0  4.575794189097148  0.005611253763454263
6  64.0  0.0  4.575794189097153  0.005611253763453423
7  128.0  0.0  6.4341386015386535  0.00535001992175791
8  128.0  0.0  6.434138601538656  0.005350019921759213
9  128.0  0.0  6.561992222196689  0.02081301059763773
10  128.0  0.0  6.561992222196695  0.020813010597637363
11  128.0  0.0  6.455632433794264  0.009932982164437998
12  128.0  0.0  6.4556324337942685  0.009932982164437965
13  128.0  0.0  6.428244973309377  0.005161660516795038
14  128.0  0.0  6.428244973309378  0.0051616605167942725
15  128.0  0.0  6.420651422659172  0.005107718432428083
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.0859615847932614e-14  2.485289220151362e-15
2  4.0  0.0  1.814887706290819  0.002579565781778489
3  8.0  0.0  1.8148877062908233  0.0025795657817786403
4  16.0  0.0  3.6523613065546456  0.005507225501732448
5  32.0  0.0  3.652361306554648  0.005507225501734751
6  64.0  0.0  5.5056292390752555  0.005757408027459929
7  128.0  0.0  5.505629239075258  0.005757408027461231
8  256.0  0.0  7.373008013541205  0.005161359065032641
9  256.0  0.0  7.373008013541208  0.005161359065033525
10  256.0  0.0  7.116923230757651  0.015433231714314028
11  256.0  0.0  7.116923230757652  0.015433231714315177
12  256.0  0.0  7.029671426685927  0.00798082841732236
13  256.0  0.0  7.029671426685932  0.007980828417322568
14  256.0  0.0  7.008861694664828  0.004248232734929414
15  256.0  0.0  7.008861694664833  0.0042482327349299635
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  9.610279511444789e-15  3.266866850662536e-15
2  4.0  0.0  1.8151785299840508  0.00301714502929441
3  8.0  0.0  1.815178529984054  0.0030171450292948744
4  16.0  0.0  3.6512101750261365  0.005801611287445634
5  32.0  0.0  3.651210175026141  0.005801611287446278
6  64.0  0.0  5.5026144361230145  0.006206483267068788
7  128.0  0.0  5.502614436123018  0.006206483267069106
8  256.0  0.0  7.370005516355566  0.0056362293528056055
9  256.0  0.0  7.370005516355569  0.005636229352804036
10  256.0  0.0  7.5429604626570965  0.020958198154185755
11  256.0  0.0  7.542960462657099  0.020958198154186158
12  256.0  0.0  7.45250812324961  0.011878604715670824
13  256.0  0.0  7.452508123249615  0.011878604715671183
14  256.0  0.0  7.426748250877988  0.0038220862123581442
15  256.0  0.0  7.42674825087799  0.0038220862123589465
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200441  3.0989942277267335e-15
2  4.0  0.0  0.9064569982200471  7.482977310289077e-15
3  8.0  0.0  2.7309882592231345  0.005599442194912494
4  16.0  0.0  2.73098825922314  0.005599442194912685
5  32.0  0.0  4.574462717589901  0.006126451011448213
6  64.0  0.0  4.574462717589904  0.00612645101144797
7  128.0  0.0  6.43452912831996  0.006054476730514198
8  256.0  0.0  6.434529128319964  0.006054476730515645
9  512.0  0.0  8.307208791132094  0.006398696275101314
10  512.0  0.0  8.307208791132101  0.00639869627510119
11  512.0  0.0  8.108753666631213  0.01400988212615993
12  512.0  0.0  8.108753666631216  0.014009882126161097
13  512.0  0.0  8.027523088035615  0.00632968874689152
14  512.0  0.0  8.027523088035618  0.006329688746891616
15  512.0  0.0  8.009044915077535  0.0023741402657619566
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200427  3.2965398931306203e-15
2  4.0  0.0  0.9064569982200448  6.060078929019746e-15
3  8.0  0.0  2.7307297918702353  0.003990415870389731
4  16.0  0.0  2.730729791870241  0.003990415870389001
5  32.0  0.0  4.576305072232258  0.00470731253263009
6  64.0  0.0  4.576305072232262  0.004707312532629296
7  128.0  0.0  6.436674541627006  0.006043150073677702
8  256.0  0.0  6.436674541627012  0.006043150073677869
9  512.0  0.0  8.309310262477531  0.006050424506724513
10  512.0  0.0  8.309310262477535  0.006050424506724544
11  512.0  0.0  8.52777000481619  0.017664314251755082
12  512.0  0.0  8.527770004816194  0.017664314251753625
13  512.0  0.0  8.450263216910892  0.0060679042387042515
14  512.0  0.0  8.450263216910892  0.006067904238704125
15  512.0  0.0  8.426025418629532  0.0027589873154294465
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3486425581060869e-14  2.6761556155936854e-15
2  4.0  0.0  1.8148568446781215  0.0025565413631650795
3  8.0  0.0  1.8148568446781272  0.002556541363165432
4  16.0  0.0  3.6497111437094722  0.0027113154781374903
5  32.0  0.0  3.6497111437094745  0.002711315478136701
6  64.0  0.0  5.501761662625443  0.005417285932759727
7  128.0  0.0  5.501761662625447  0.005417285932759819
8  256.0  0.0  7.368587240429274  0.006030996154777612
9  512.0  0.0  7.368587240429278  0.006030996154776961
10  1024.0  0.0  9.247444408221856  0.006460570608145727
11  1024.0  0.0  9.247444408221858  0.00646057060814556
12  1023.9  0.2999999999999999  9.093333272867572  0.01860409519040882
13  1023.9  0.2999999999999999  9.093333272867575  0.018604095190409353
14  1023.9  0.3  9.024492584759894  0.006277778248093521
15  1023.9  0.3  9.024492584759896  0.0062777782480948185
