Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.0 -5.5 0.0 0.45883872 0.022950890505797572 0.0 0.0 1.0 0.0
0.05 -5.513758615318647 7.105427357601002e-15 1.044473665 0.16829272345154944 0.10062974480887307 0.027574785596760125 7.95 5.847499999999997
0.1 -5.555138896915151 1.4210854715202004e-14 1.2399726700000002 0.31047225438685255 0.10788369963953512 0.045040402130045745 9.4 7.739999999999981
0.15 -5.62446233206462 7.105427357601002e-15 1.2057014549999998 0.5146549555576394 0.19898226937818483 0.059149229251705134 16.9 24.490000000000066
0.2 -5.722293974293987 0.0 1.12046894 0.30090244984762715 0.14357143999954664 0.04630840194415579 19.3 27.70999999999998
0.25 -5.84949425477397 0.0 1.7755092150000003 1.959716637640887 0.11734772638092816 0.03259425672989062 28.5 54.049999999999955
0.3 -6.007312176297201 7.105427357601002e-15 3.010319825 2.8433612233959593 0.0858787192988247 0.03826351674417868 40.65 41.127500000000055
0.35 -6.197557555660067 9.094947017729282e-12 7.149166489999999 5.416633616471032 0.11626071432954004 0.04197903772519164 80.7 57.20999999999913
0.4 -6.423010449275085 2.1822401663484925e-9 86.060542555 438.02478256852646 0.2870719000273392 0.054446058913489206 623.5 18458.25
0.45 -6.689427455879065 2.4498447714904614e-9 482.531781925 1.0750954133030502e6 0.7922986550614506 0.0006542711047405891 563.65 93977.82750000007
0.5 -7.008771022841993 -7.105427357601002e-15 79.62954366500001 1005.9242151698572 0.803042614968617 -1.1102230246251565e-16 84.45 0.9474999999993088
0.55 -7.387641493153362 7.105427357601002e-15 30.10151989 464.44576464125475 0.6488290733203758 -2.220446049250313e-16 80.0 0.0
0.6 -7.8082970851441456 -2.1316282072803006e-14 17.662924699999998 47.49963289163628 0.508476423643496 1.6653345369377348e-16 74.0 0.0
0.65 -8.254610492916935 -1.4210854715202004e-14 15.267613635 26.059110353416145 0.4174450914805206 2.7755575615628914e-17 66.0 0.0
0.7 -8.718554532086793 1.4210854715202004e-14 10.975886650000001 7.514180106957582 0.3542336207961435 2.7755575615628914e-17 60.0 0.0
0.75 -9.195598907271139 1.4210854715202004e-14 9.356796715 10.77403987890466 0.30703115670051306 1.3877787807814457e-17 52.0 0.0
0.8 -9.682795932299587 0.0 8.299846395 2.513332096176171 0.2701111473805343 0.0 50.0 0.0
0.85 -10.178076713750105 4.263256414560601e-14 38.09316541499999 20653.4867457127 0.2403338904399778 0.0 46.0 0.0
