Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.3646596906251616e-14  3.0261785265302912e-15
2  4.0  0.0  1.814722238287445  0.0025274509666135462
3  8.0  0.0  1.8147222382874495  0.0025274509666152194
4  16.0  0.0  3.649340198421701  0.004510784057515862
5  32.0  0.0  3.6493401984217053  0.00451078405751734
6  64.0  0.0  5.502566441340024  0.006627203830754869
7  128.0  0.0  5.5025664413400275  0.006627203830755214
8  256.0  0.0  7.368887092231532  0.0061625646238985515
9  512.0  0.0  7.368887092231536  0.0061625646238975245
10  1024.0  0.0  9.246249421401474  0.006552137931741061
11  1024.0  0.0  9.246249421401478  0.0065521379317406685
12  1023.85  0.3570714214271425  9.09636404038577  0.016024474522259687
13  1023.85  0.3570714214271425  9.096364040385774  0.016024474522260298
14  1023.9  0.3  9.026599168334757  0.005202247835978948
15  1023.9  0.3  9.02659916833476  0.005202247835979792
16  1023.8  0.4000000000000001  9.007942605740586  0.001711814015340837
17  1023.8  0.4000000000000001  9.007942605740592  0.0017118140153411436
18  1023.8  0.4000000000000001  9.00215489898956  0.0010493574001817785
19  1023.8  0.4000000000000001  9.002154898989563  0.0010493574001837493
20  1023.9  0.3  9.00048396237157  0.000991053914548272
Numero de qubits: 21 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.383880249648052e-14  3.909755472892972e-15
2  4.0  0.0  1.8146934721575678  0.0026966638770661413
3  8.0  0.0  1.8146934721575712  0.002696663877067007
4  16.0  0.0  3.6518267305578815  0.0044711216031395095
5  32.0  0.0  3.651826730557887  0.004471121603141056
6  64.0  0.0  5.505247354525071  0.006252540474503323
7  128.0  0.0  5.505247354525079  0.006252540474503144
8  256.0  0.0  7.371092107048182  0.007542499573489186
9  512.0  0.0  7.371092107048186  0.0075424995734901775
10  1024.0  0.0  9.24830327474193  0.009511681513413018
11  1024.0  0.0  9.248303274741934  0.009511681513413158
12  1024.0  0.0  9.514189371570264  0.022763159395492307
13  1024.0  0.0  9.514189371570266  0.022763159395492227
14  1024.0  0.0  9.445212859295722  0.007052119826121197
15  1024.0  0.0  9.445212859295726  0.007052119826121435
16  1024.0  0.0  9.424628071616203  0.0028435453802072765
17  1024.0  0.0  9.424628071616207  0.002843545380206623
18  1024.0  0.0  9.418153028237722  0.0006343073564389662
19  1024.0  0.0  9.418153028237725  0.0006343073564389017
20  1024.0  0.0  9.416185573614019  0.0006957116816958284
