Gamma, E, varE, T, varT, S, varS, dimension, vardimension 
0.0 -125.0 0.0 7.950112292450001 19.744847882905177 0.0 0.0 1.0 0.0
0.05 -125.31269540962133 -7.275957614183426e-12 7.365797563499998 0.028774375003479236 6.212647517226184e-6 6.462348535570529e-27 3.0 0.0
0.1 -126.25315033756985 0.0 7.5890456333000005 0.03297833801536143 8.424689128610989e-5 2.481541837659083e-24 3.0 0.0
0.15 -127.82865583133473 -9.094947017729282e-12 7.901805158500001 0.03708636430706491 0.00039145971187486107 -2.6469779601696886e-23 5.0 0.0
0.2 -130.052024583456 1.8189894035458565e-11 8.285397631599999 0.06383447226905048 0.0011918338143236805 0.0 5.0 0.0
0.25 -132.91674513653766 0.01231057776385569 8.996552459899998 0.2653174384058872 0.0029201739309907397 0.0 9.5 56.25
0.3 -136.4050585343326 0.03567377416038653 9.949687257399999 0.49915224781148027 0.03045857681950238 0.011044886649661675 16.55 129.64749999999998
0.35 -140.57287107188105 0.04725480598790455 12.110225719999999 0.780032073630565 0.012962099207910244 3.923984048933779e-12 27.45 49.047500000000014
0.4 -145.6975339623354 0.013890360005461844 14.050999474849998 0.4344952599074645 0.13876988912861005 0.028528035979853917 32.0 0.0
0.45 -151.81195529815537 0.0031679384264862165 15.457416269100003 0.18428745031695826 0.18973532047227268 0.03052138288952151 32.0 0.0
0.5 -159.09963977331384 0.00013787966599920765 14.212317086000002 0.10245856954855981 0.27964488867214066 0.008661068050364373 32.0 0.0
0.55 -167.8050882104068 0.00014757470489712432 14.05812677375 0.012186284542480053 0.3216323620247002 5.0357053226660065e-5 32.0 0.0
0.6 -177.3980893610127 8.952338248491287e-7 13.73691527515 0.018975256832419518 0.25279926707841605 2.7461191180744304e-7 32.0 0.0
0.65 -187.5476630593157 4.452158464118838e-8 13.90455552775 0.6931599414519098 0.20821221711506666 6.252177160714911e-8 32.0 0.0
0.7 -198.0982152006282 1.5264959074556828e-8 14.407680723099997 0.19176559147689431 0.17695995378063897 1.16522184193113e-8 32.0 0.0
0.75 -208.94471838221799 1.516309566795826e-8 12.507651159700002 0.01885131817977026 0.15346716548405318 1.406459296249274e-9 32.0 0.0
0.8 -220.0209797641458 1.1641532182693481e-10 13.272394799699999 0.6237400577427081 0.13503861039674733 5.09566288470209e-10 32.0 0.0
