Numero de qubits: 15 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200419  3.4264367703176123e-15
2  4.0  0.0  0.9064569982200457  6.638075363568536e-15
3  8.0  0.0  2.7298133837586214  0.004288435125694424
4  16.0  0.0  2.729813383758625  0.0042884351256941835
5  32.0  0.0  4.574865096545343  0.005338508354354806
6  64.0  0.0  4.574865096545346  0.005338508354355954
7  128.0  0.0  6.433996364865602  0.005510359959273903
8  128.0  0.0  6.433996364865605  0.005510359959273107
9  128.0  0.0  6.566122681998332  0.019466772502119395
10  128.0  0.0  6.566122681998337  0.019466772502119818
11  128.0  0.0  6.461514594228237  0.009698026574994868
12  128.0  0.0  6.461514594228239  0.009698026574994268
13  128.0  0.0  6.428907814615165  0.004828889316547874
14  128.0  0.0  6.428907814615167  0.004828889316546632
15  128.0  0.0  6.418963551130675  0.004777637112339128
Numero de qubits: 16 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.0667410257703718e-14  2.4081160822426934e-15
2  4.0  0.0  1.8146265743912449  0.002415270333761273
3  8.0  0.0  1.8146265743912486  0.002415270333762271
4  16.0  0.0  3.6481149480537844  0.00432154149396567
5  32.0  0.0  3.648114948053787  0.0043215414939652246
6  64.0  0.0  5.500531566552812  0.005197242351309033
7  128.0  0.0  5.500531566552815  0.00519724235130748
8  256.0  0.0  7.366731328517697  0.007052764625458703
9  256.0  0.0  7.366731328517702  0.007052764625459093
10  255.95  0.21794494717703372  7.120701673038548  0.015361006030974754
11  255.95  0.21794494717703372  7.120701673038549  0.015361006030973822
12  256.0  0.0  7.030775303047325  0.005472334579999261
13  256.0  0.0  7.030775303047325  0.0054723345799998135
14  256.0  0.0  7.008136540369577  0.0037126940504582885
15  256.0  0.0  7.0081365403695814  0.003712694050458323
Numero de qubits: 17 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.1115889968237807e-14  2.937910632131425e-15
2  4.0  0.0  1.8155364467103863  0.0028690818658872455
3  8.0  0.0  1.81553644671039  0.002869081865889756
4  16.0  0.0  3.6497565242452383  0.003373535509237946
5  32.0  0.0  3.64975652424524  0.0033735355092388035
6  64.0  0.0  5.500772973073474  0.005653323218114085
7  128.0  0.0  5.500772973073477  0.005653323218114178
8  256.0  0.0  7.3670241569553285  0.006861259602985899
9  256.0  0.0  7.367024156955331  0.00686125960298669
10  256.0  0.0  7.544582929976565  0.020078994124438233
11  256.0  0.0  7.544582929976568  0.020078994124439763
12  256.0  0.0  7.45455983025804  0.007011601612599004
13  256.0  0.0  7.454559830258043  0.007011601612597587
14  256.0  0.0  7.426820110081192  0.0026955250045810762
15  256.0  0.0  7.4268201100811995  0.002695525004580688
Numero de qubits: 18 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200442  2.8739554966451508e-15
2  4.0  0.0  0.9064569982200444  6.593500416792768e-15
3  8.0  0.0  2.729719725501296  0.0033423802371570664
4  16.0  0.0  2.729719725501302  0.0033423802371560607
5  32.0  0.0  4.574665984742318  0.0061823621133353
6  64.0  0.0  4.574665984742323  0.006182362113333285
7  128.0  0.0  6.436475762453071  0.005809306139220318
8  256.0  0.0  6.4364757624530755  0.005809306139220728
9  512.0  0.0  8.309419755348799  0.006660697504379804
10  512.0  0.0  8.309419755348802  0.006660697504378833
11  511.95  0.21794494717703367  8.104191928132238  0.00887916102436351
12  511.95  0.21794494717703367  8.104191928132243  0.008879161024364798
13  512.0  0.0  8.025132331334703  0.008894367521854907
14  512.0  0.0  8.025132331334706  0.008894367521855674
15  512.0  0.0  8.008636014769971  0.002270110514519648
Numero de qubits: 19 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  0.9064569982200432  3.633076563748864e-15
2  4.0  0.0  0.9064569982200469  6.8152232012457295e-15
3  8.0  0.0  2.730050968333216  0.0034949994625405024
4  16.0  0.0  2.730050968333221  0.003494999462541917
5  32.0  0.0  4.57582138277611  0.005531977712864251
6  64.0  0.0  4.575821382776113  0.005531977712863607
7  128.0  0.0  6.437099978867087  0.006743877713154848
8  256.0  0.0  6.43709997886709  0.006743877713155269
9  512.0  0.0  8.30942261581309  0.008077573656162308
10  512.0  0.0  8.309422615813096  0.008077573656162101
11  512.0  0.0  8.533653123296773  0.019420710536025277
12  512.0  0.0  8.533653123296776  0.01942071053602576
13  512.0  0.0  8.451152722095241  0.00542667106721361
14  512.0  0.0  8.451152722095244  0.005426671067213191
15  512.0  0.0  8.425326080567622  0.0020058432615225625
Numero de qubits: 20 
Layer   D  var(D)  Renyi  var(Renyi)
1  2.0  0.0  1.4031008086709411e-14  2.218474042854461e-15
2  4.0  0.0  1.8144452043504646  0.002427760566067496
3  8.0  0.0  1.8144452043504695  0.00242776056606736
4  16.0  0.0  3.6486158309013916  0.003488582035232272
5  32.0  0.0  3.6486158309013943  0.0034885820352329264
6  64.0  0.0  5.501168048626206  0.004273370455584249
7  128.0  0.0  5.5011680486262104  0.004273370455584138
8  256.0  0.0  7.368820781385098  0.0052042730161833235
9  512.0  0.0  7.368820781385104  0.0052042730161842455
10  1024.0  0.0  9.245920589622981  0.005054939980156621
11  1024.0  0.0  9.245920589622983  0.00505493998015708
12  1023.9  0.3  9.09375555213144  0.01509810539932751
13  1023.9  0.3  9.093755552131446  0.015098105399327818
14  1023.85  0.3570714214271425  9.02549441759379  0.00649177974530285
15  1023.85  0.3570714214271425  9.025494417593796  0.006491779745303369
