Número de qubits: 120
Layer	Time	var(Time)
1  0.0075499878  2.2568619675296405e-5
2  0.05028217979999999  0.00835307995694069
3  0.00550022  3.1198332835622216e-7
4  0.007139601400000001  9.16853477235378e-7
5  0.0053037621  6.697069605498779e-7
6  0.0092793608  1.3041443628710623e-5
7  0.005350896000000001  6.352726061608889e-7
8  0.0119738171  7.760363732634317e-6
9  0.0054802292  7.550557603330667e-7
10  0.026889181  3.8238846567358216e-5
11  0.0064206470000000015  1.480295452089711e-5
12  0.0636369996  4.721674465421403e-5
13  0.007030901500000001  1.6828201688916686e-7
14  0.5426156307000001  0.004877422132138329
15  0.0156935398  2.5632952566366217e-6
16  1.9832626861000002  0.0005820059513252904
17  0.0586328881  0.0021917753784116735
18  9.547077218999998  0.006362821510749069
19  0.2779203498  0.0008820881915073825
20  50.9530997512  0.23671115410831625
Total= 63.590139848
Varianza= 0.013005499832578699
