Número de qubits: 120
Layer	Time	var(Time)
1  0.005933587299999999  2.9105166619739348e-5
2  0.0713305242  0.020084747248103434
3  0.0044110109  3.639135482235433e-6
4  0.0038625852  3.258969836048443e-7
5  0.004230340000000001  4.829457012062221e-7
6  0.0068950994  3.223178990073916e-5
7  0.0042917354  2.2162472751648894e-7
8  0.0046818548  2.646191591984e-7
9  0.006207033200000001  3.931116391202419e-5
10  0.019378599  0.0006196155366272049
11  0.0041639716  3.863903846540444e-7
12  0.0245020954  0.0001210312801667456
13  0.007707175299999999  3.096235843212357e-5
14  0.22745660660000003  0.00014514653439627292
15  0.0091205795  1.1547093536928057e-5
16  0.9052172015  0.0004940373819466543
17  0.0274994574  3.197865540514715e-5
18  5.880981390400001  0.09471511963899297
19  0.1213785624  0.0007869055706886613
20  39.332881358600005  0.7363864429776259
Total= 46.672130768100004
Varianza= 0.042676675150439644
