Número de qubits: 120
Layer	Time	var(Time)
1  0.0061619833  2.7589011962656895e-5
2  0.06985986159999999  0.01954729806602619
3  0.0040311935  4.570375075122777e-7
4  0.004787523  1.1671217443844452e-7
5  0.005469599899999999  8.15058506310788e-6
6  0.0063240826  1.6740315634779156e-5
7  0.0056600748  1.6643871692581283e-5
8  0.009653719299999999  6.679609376900888e-5
9  0.0042151014999999995  6.513852140662776e-7
10  0.011290230499999998  4.83872561087905e-5
11  0.0045621872  5.39375216927289e-7
12  0.034637115899999994  0.00018129772856987386
13  0.007724169  3.7822046663770665e-5
14  0.24248898570000002  0.0027710996827514803
15  0.009229224500000001  2.7947794734887226e-6
16  0.8833180309000002  0.006346202530366997
17  0.0391013011  0.0019117252531662514
18  4.8836952404  0.142369462525253
19  0.16908696659999997  0.0059771408951345755
20  30.293690229099997  0.8276501111098195
Total= 36.6949868204
Varianza= 0.05034905131307845
