Número de qubits: 120
Layer	Time	var(Time)
1  0.006842380299999999  3.0138566805480015e-5
2  0.0669988166  0.017492880947853603
3  0.0041910038999999994  4.2964391184254444e-7
4  0.0054898719  4.342181983381877e-6
5  0.006597414000000001  1.7442796040885556e-5
6  0.005770490199999999  9.728268231613733e-6
7  0.006764311099999999  3.3195098097765645e-5
8  0.0054375459  8.455912064909888e-7
9  0.005348500899999999  2.3041749808866768e-5
10  0.010425497600000002  4.054610529783626e-5
11  0.0042430186  4.2307663675715547e-7
12  0.03517682900000001  0.00024717170307626845
13  0.008265144499999998  3.2396696224541174e-5
14  0.23545507410000002  4.489991613666496e-5
15  0.009795898  2.1991591057060005e-6
16  0.9049950132  0.003939608462217439
17  0.024287203  1.621350620734911e-5
18  5.0709663223  0.0919202124401264
19  0.1608577317  0.00624316840543263
20  32.056680394800004  0.4887102596665861
Total= 38.6345884616
Varianza= 0.030440457199049382
