Número de qubits: 120
Layer	Time	var(Time)
1  0.004644427300000001  4.712928753926777e-7
2  0.0957804725  0.021816228994364098
3  0.006091089900000001  2.8351767123213436e-5
4  0.0054409162  6.918992213903509e-6
5  0.004952179300000001  3.1962175568346787e-6
6  0.0058711991  1.3937745423845656e-5
7  0.0042524211  6.494222240834334e-7
8  0.008550901699999999  4.769217671346578e-5
9  0.007496118299999998  4.758116092475956e-5
10  0.0095115264  2.5125856626491378e-5
11  0.0053321644000000005  1.2245285937226268e-5
12  0.0245816408  7.406360256609062e-5
13  0.0056549967  1.6798058446574675e-5
14  0.2739204183  0.0001507008892570516
15  0.0100534041  8.952458516423656e-6
16  1.1036686923  0.004546850766471093
17  0.0274396007  5.1486700357498905e-5
18  6.8905085047  0.07970698048440188
19  0.1496348497  0.0011250905793014356
20  46.552939531700005  1.1830034132223908
Total= 55.196325055200006
Varianza= 0.06453433678368461
