Número de qubits: 120
Layer	Time	var(Time)
1  0.0080248595  4.5563092570005844e-5
2  0.099291544  0.046390161527419954
3  0.0051007903  2.65081328649e-8
4  0.004897470199999999  8.330760011040005e-8
5  0.0077766314  7.046336264687781e-5
6  0.0053450596  2.3293534764959997e-7
7  0.0067980915999999985  2.3140526508934265e-5
8  0.007692133999999999  1.965792975880399e-5
9  0.0050118917999999995  6.306744532301777e-7
10  0.014028953399999999  7.09371901544647e-5
11  0.0061084709  2.0323675773544543e-5
12  0.0263356888  0.0001943561041626755
13  0.014052880700000001  0.0006585087424210402
14  0.08922144030000001  0.0007558101871311505
15  0.0069198776999999986  1.9706469164384558e-6
16  0.47473037370000004  0.001146812141913323
17  0.0244312749  2.1736335352449874e-5
18  3.780643457800001  0.20061477011703974
19  0.08338033669999999  0.0010521290434281222
20  39.044319472400005  9.173939003736074
Total= 43.71411069970001
Varianza= 0.4712513158892403
