Número de qubits: 120
Layer	Time	var(Time)
1  0.0048088873  5.9244068291969e-6
2  0.0689038599  0.028869673067572505
3  0.003994674199999999  6.740534939617334e-7
4  0.0040838385  3.197851234793888e-7
5  0.004612654999999999  3.595752646337779e-7
6  0.005216212  7.960848651298442e-6
7  0.0044676472  4.827597387932889e-7
8  0.006577129699999999  3.525174956609956e-5
9  0.004539801299999999  3.33386637608011e-7
10  0.0115197922  6.0985325505344615e-5
11  0.0072795763  4.4366592125654676e-5
12  0.026645781799999997  0.00025457254450259666
13  0.0055371451  1.1433209742383657e-5
14  0.24895454949999998  0.0005893820404930735
15  0.007260011300000001  2.3221318752593453e-6
16  0.9887702297999998  0.000762161821936664
17  0.025372611099999998  1.2858226572513216e-5
18  6.408099118899999  0.03482603693777069
19  0.12434026709999998  0.0009260925725362883
20  44.8256675379  1.657070910190051
Total= 52.7866513261
Varianza= 0.08617410506129944
