Número de qubits: 120
Layer	Time	var(Time)
1  0.0054488452  5.026227164585067e-6
2  0.0318606472  0.007539748996410465
3  0.004267278000000001  2.0492493323566665e-6
4  0.0057724696999999995  1.8979662642352233e-5
5  0.0040958806  5.718652304158223e-7
6  0.004827697300000001  5.753682526402333e-7
7  0.0043558975  5.011775472958332e-7
8  0.0062677578  3.099915487164e-7
9  0.0049778038  4.8310678035733374e-8
10  0.013064861000000002  4.211502254954379e-5
11  0.009815489  0.0001544068182282014
12  0.0388970259  0.0002285485973256607
13  0.004986885  4.619821910662224e-7
14  0.287510858  0.0029068415328757373
15  0.0089623846  2.9999299790467108e-6
16  1.0751792451  0.0036745073144352166
17  0.0395511868  0.001874877691979675
18  6.2091053971  0.07926169719713629
19  0.1624581127  0.007024571744031276
20  39.1830092891  1.5654705322609783
Total= 47.1044150114
Varianza= 0.08341046854702584
