Número de qubits: 120
Layer	Time	var(Time)
1  0.0066651822  5.9767234662258164e-5
2  0.0681882674  0.018122804112028212
3  0.0038304835999999993  2.773707704091555e-7
4  0.0045398179000000006  7.371456317263223e-7
5  0.004223447399999999  5.168940183636e-7
6  0.004989903799999999  6.889834435426223e-7
7  0.0057456406  1.2386615835639155e-5
8  0.0057907992  2.1511198313128888e-7
9  0.0084025339  3.277473230339144e-5
10  0.0111330171  3.106251928260432e-5
11  0.006190092999999999  2.736688263505e-5
12  0.022722409899999997  8.032681865397876e-5
13  0.004683754299999999  2.542733947011221e-7
14  0.10333189009999999  0.0011861807650452737
15  0.008825504500000001  1.0407501022596719e-5
16  0.5485537306000001  0.003108155081788783
17  0.024099596999999997  7.697493969012e-6
18  4.230450519800001  0.12422243867452187
19  0.0944133924  0.0017780150582623947
20  39.7709316675  6.9169294122435225
Total= 44.9377116522
Varianza= 0.35328057427563875
