Número de qubits: 120
Layer	Time	var(Time)
1  0.0081441082  3.7742669590767956e-5
2  0.0694286199  0.025156585968836898
3  0.004859913600000001  9.814086733031557e-7
4  0.006383362999999999  1.5205926497386667e-6
5  0.0045936564999999995  1.0663888450900556e-6
6  0.007408804400000001  1.3029393564849339e-6
7  0.005464542  4.951181884624445e-7
8  0.013832777599999995  1.7412762137345826e-5
9  0.0053402669  6.562200049465444e-7
10  0.022535212000000002  4.2033971212669344e-5
11  0.007577950799999999  2.514240820310484e-5
12  0.0583203506  4.287789808364938e-5
13  0.008567426400000001  1.3124893415068045e-5
14  0.2510411602  6.287466646715535e-6
15  0.0146136769  1.1896668859174335e-6
16  1.5404556554  0.006954825805170112
17  0.047454932699999994  0.0001832770819030071
18  9.310239077  0.003900287531654287
19  0.2613454905  0.0038118308806768895
20  60.348757975  0.02427406022303065
Total= 71.9963649596
Varianza= 0.003223635094758255
