Número de qubits: 120
Layer	Time	var(Time)
1  0.0038675143999999996  8.294548785722663e-7
2  0.0675863951  0.01862696970250836
3  0.0038340875999999997  6.016331474722666e-7
4  0.0040930111  1.2772055710254445e-7
5  0.0056212447  1.5023727985407567e-5
6  0.004414058199999999  9.88603573399556e-8
7  0.0137972385  0.0005808417042762426
8  0.0068196251  4.365926199008521e-5
9  0.0043537042  2.622736745081778e-7
10  0.0164205346  0.00013422597202720961
11  0.004074696  2.4569086198422224e-7
12  0.021172852300000003  5.652494668856801e-5
13  0.006162582400000001  2.5807520288272706e-5
14  0.2188414564  0.0005286215543389313
15  0.0091766169  1.2017768282252768e-5
16  0.8020775416000001  0.0007040805702573849
17  0.028912925299999996  9.501807145001563e-6
18  5.250812967200001  0.06503303512818026
19  0.11121164260000001  0.0008252726704140004
20  34.8678572756  0.7402611317718947
Total= 41.451107969800006
Varianza= 0.04134294398698768
