Número de qubits: 120
Layer	Time	var(Time)
1  0.0074993423000000005  6.182154086716067e-5
2  0.1004929299  0.022904034722633606
3  0.0066002918  1.4665159266375954e-5
4  0.004946952199999999  5.994016007626222e-7
5  0.0052460763  7.947670226003787e-6
6  0.0079008255  3.731031569963916e-5
7  0.0042407236  7.15984481810933e-7
8  0.010764595  5.4998284686063546e-5
9  0.0041301687  5.982224486995667e-7
10  0.0112725728  5.979126326610664e-7
11  0.0057110062  1.3358701551423291e-5
12  0.0386806095  0.00011271891079576315
13  0.010933557700000002  6.702809144298113e-5
14  0.34254023980000003  0.004362907077674645
15  0.0110880019  1.6671733126074334e-6
16  1.2435575047999998  0.005667764304791497
17  0.0475925121  0.001930690064952046
18  6.370188875499999  0.023013345717311524
19  0.21770868429999995  0.0045202427136712174
20  39.8555433898  1.2043973412707853
Total= 48.306638859699994
Varianza= 0.06335851766204159
