Número de qubits: 120
Layer	Time	var(Time)
1  0.006523972  7.140958330098223e-5
2  0.09632689919999998  0.022159124022153507
3  0.004116385700000001  3.1979602950401106e-7
4  0.0046771334  3.224328531669333e-7
5  0.0052660287  4.585723941684455e-6
6  0.004885510399999999  4.164957992753777e-7
7  0.0059758834  1.864871402973182e-5
8  0.0089214512  5.131319491671795e-5
9  0.0043690178  5.719587849179555e-7
10  0.014264464000000001  0.00011791508658699801
11  0.006044565500000001  2.4544639729406277e-5
12  0.029843456199999997  0.00032926761006073604
13  0.007276416399999999  2.6623123747623154e-5
14  0.2183619159  0.0011955022999286201
15  0.010761668900000002  9.714164110385433e-6
16  0.8160656403000001  0.004551621965439207
17  0.025798453600000004  1.405552508865005e-5
18  4.699830132699999  0.04314333990404105
19  0.13902659909999998  0.0019169169329704347
20  30.051458858700006  1.2089187846397245
Total= 36.159794453100005
Varianza= 0.06412774989066186
