Número de qubits: 120
Layer	Time	var(Time)
1  0.0060642927000000004  2.8663477664142452e-5
2  0.07157670669999999  0.017959056320063994
3  0.0037396888999999996  3.205626456705443e-7
4  0.003993649100000001  1.5324540134121115e-7
5  0.012334923  0.0004843069513251134
6  0.006781439099999999  3.1400221990006764e-5
7  0.0042119373  5.305233046266778e-7
8  0.004465141399999999  4.827546428933777e-7
9  0.0055302740999999996  1.613278267169032e-5
10  0.0059047124  7.554752665864889e-7
11  0.007261985400000001  3.351934873819626e-5
12  0.020852510600000002  8.374229479159227e-5
13  0.006391563899999999  1.5887163197464764e-5
14  0.06607495969999999  0.00044109533234262224
15  0.0075787138  1.1511757387471955e-5
16  0.3653310863  0.0011511066121042647
17  0.019472481899999998  1.2892583493124097e-5
18  3.3592530882  0.05897629856584938
19  0.1003408654  0.000507963501499415
20  35.6083417559  8.39194205336194
Total= 39.6855017758
Varianza= 0.42358489364181606
